event_id,fixture_id,participant_id,player_id,related_player_id,type_id,minute,extra_minute,result,info,player_name
147211328,19134605,15,968.0,97626.0,18,62,,,,Ross Barkley 
147209705,19134605,15,84540.0,1343.0,18,46,,,,Robin Olsen
147207342,19134605,18,29709995.0,28912747.0,14,36,,2-0,Right foot shot,Enzo Fernández
147211182,19134605,18,4545394.0,11311795.0,18,60,,,,Benoît Badiashile
147211793,19134605,15,30071882.0,4592198.0,18,66,,,,Jhon Durán 
147213579,19134605,15,186660.0,12145.0,18,84,,,,Emiliano Buendía
147213657,19134605,18,163152.0,28912747.0,18,86,,,,João Félix
147212173,19134605,18,25217662.0,538034.0,18,71,,,,Noni Madueke 
147212174,19134605,18,96884.0,37540621.0,18,71,,,,Christopher Nkunku
147211792,19134605,15,33716.0,33186827.0,18,66,,,,Leon Bailey 
147211327,19134605,15,6524.0,,19,61,,,Roughing,Matty Cash
147213963,19134605,18,163152.0,,19,89,,,Tripping,João Félix
147213687,19134605,18,25217662.0,,19,85,,,Diving,Noni Madueke 
147210611,19134605,15,33186827.0,,19,54,,,Diving,Jaden Philogene
149815538,19134606,51,,,19,90,5.0,,,Oliver Glasner
147126723,19134606,51,37541456.0,7643.0,18,65,,,,Justin Devenny
147128292,19134606,20,173737.0,1494447.0,18,75,,,,Sean Longstaff
147128293,19134606,20,1065.0,9611543.0,18,75,,,,Callum Wilson
147118826,19134606,20,10601.0,34053.0,18,22,,,,Harvey Barnes
147128445,19134606,51,539961.0,2332.0,18,77,,,,Eddie Nketiah 
147129665,19134606,51,927.0,537117.0,18,84,,,,Jeffrey Schlupp
147130867,19134606,51,524045.0,4536500.0,14,90,4.0,1-1,Header,Daniel Muñoz 
147125211,19134606,20,4536500.0,,15,53,,0-1,Left foot shot,Marc Guéhi
147126674,19134606,20,1494447.0,,19,64,,,Roughing,Joe Willock
147130371,19134606,20,1065.0,,19,89,,,Unsportsmanlike conduct,Callum Wilson
147130036,19134606,51,4598710.0,,19,87,,,Roughing,Tyrick Mitchell
147125998,19134606,51,186766.0,,19,59,,,Argument,Jefferson Lerma
147130163,19134606,51,4536500.0,,19,88,,,Unsportsmanlike conduct,Marc Guéhi
147125581,19134606,20,9611543.0,,19,53,,,Unsportsmanlike conduct,Anthony Gordon
149922339,19134606,51,,,19,90,5.0,,Argument,Oliver Glasner
147218403,19134607,8,30062.0,4125.0,14,12,,1-0,Right foot shot,Cody Gakpo 
147233839,19134607,9,37527169.0,4842.0,18,58,,,,Savinho
147235660,19134607,8,4125.0,,14,78,,2-0,Penalty,Mohamed Salah 
147235174,19134607,8,6013424.0,30062.0,18,73,,,,Darwin Núñez
147235277,19134607,8,37259163.0,1917.0,18,73,,,,Jarell Quansah
147236021,19134607,9,1116.0,37459073.0,18,79,,,,Jack Grealish
147236421,19134607,8,4545513.0,4125.0,18,84,,,,Curtis Jones
147233812,19134607,9,23697990.0,21781428.0,18,57,,,,Jérémy Doku
147236020,19134607,9,1371.0,336133.0,18,79,,,,Kevin De Bruyne
147237148,19134607,8,23269836.0,241036.0,18,90,1.0,,,Harvey Elliott
147219739,19134607,9,336133.0,,19,32,,,Holding,Phil Foden
147219277,19134607,9,21781428.0,,19,24,,,Tripping,Matheus Nunes
147219930,19134607,8,5270462.0,,19,36,,,Tripping,Ryan Gravenberch
147220797,19134607,9,198062.0,,19,45,1.0,,Tripping,Manuel Akanji
147212616,19134608,14,537121.0,37540234.0,18,80,,,,Mason Mount
147212804,19134608,13,37528754.0,1639.0,18,82,,,,Jake O'Brien
147211408,19134608,13,523939.0,1030.0,18,67,,,,Orel Mangala 
147207096,19134608,14,1878.0,129602.0,14,34,,1-0,Right foot shot,Marcus Rashford
147207693,19134608,14,9605680.0,129602.0,14,41,,2-0,Left foot shot,Joshua Zirkzee
147211334,19134608,13,262274.0,22146099.0,18,67,,,,Jack Harrison
147209692,19134608,14,1878.0,37317015.0,14,46,,3-0,Right foot shot,Marcus Rashford
147211085,19134608,14,9605680.0,37317015.0,14,64,,4-0,Right foot shot,Joshua Zirkzee
147210406,19134608,14,2884.0,26768.0,18,56,,,,Harry Maguire
147211335,19134608,13,5141.0,21773178.0,18,67,,,,Dominic Calvert-Lewin
147212017,19134608,13,37260638.0,165.0,18,73,,,,Nathan Patterson 
147210407,19134608,14,955.0,28716.0,18,56,,,,Luke Shaw
147211228,19134608,14,37316549.0,159700.0,18,66,,,,Alejandro Garnacho
147211229,19134608,14,893705.0,129602.0,18,66,,,,Manuel Ugarte
147209694,19134608,14,37540234.0,,19,49,,,,Kobbie Mainoo 
147210523,19134608,13,1030.0,,19,57,,,Tripping,Idrissa Gueye
147209831,19134608,14,2206665.0,,19,51,,,,Lisandro Martínez
147207560,19134608,13,537271.0,,19,39,,,Tripping,Vitaliy Mykolenko
147211493,19134608,13,165.0,,19,67,,,Tripping,Ashley Young
147124743,19134609,116,194768.0,,19,51,,,Roughing,Jens Cajuste
147124542,19134609,63,914.0,,14,49,,1-0,Right foot shot,Chris Wood 
147128285,19134609,63,28912805.0,1498548.0,18,78,,,,Anthony Elanga
147129843,19134609,63,37402303.0,2875858.0,18,88,,,,Ramón Sosa
147128286,19134609,63,36073933.0,7926.0,18,78,,,,Morato
147127179,19134609,63,335653.0,332047.0,18,71,,,,Nicolás Domínguez
147128284,19134609,63,186585.0,11720838.0,18,77,,,,Álex Moreno
147127741,19134609,116,6067.0,12216.0,18,74,,,,Wes Burns 
147128640,19134609,116,7026563.0,4391.0,18,79,,,,Harry Clarke
147128551,19134609,116,581062.0,37536911.0,18,79,,,,Nathan Broadhead
147126295,19134609,116,10310765.0,8740.0,18,64,,,,Jack Clarke
147127742,19134609,116,13042.0,194768.0,18,74,,,,Jack Taylor
147116707,19134609,116,4391.0,,19,5,,,Foul,Axel Tuanzebe
147121883,19134609,63,7926.0,,19,43,,,Roughing,Morgan Gibbs-White
147119964,19134609,116,581094.0,,19,30,,,Roughing,Dara O'Shea
147211014,19134610,11,2285.0,130248.0,18,62,,,,Tom Cairney 
149815544,19134610,11,2285.0,,10,82,,,,Tom Cairney 
147213102,19134610,11,2285.0,,20,83,,,Tripping,Tom Cairney 
147210289,19134610,6,25930790.0,31823.0,14,54,,1-0,Right foot shot,Brennan Johnson 
147213249,19134610,6,37581741.0,37342694.0,18,85,,,,Archie Gray
147214361,19134610,6,37565524.0,37581741.0,18,90,6.0,,,Will Lankshear
147211648,19134610,6,14338024.0,31823.0,18,68,,,,Dejan Kulusevski  
147211486,19134610,11,2285.0,1881.0,14,67,,1-1,Left foot shot,Tom Cairney 
147211057,19134610,11,5403.0,537759.0,18,62,,,,Harry Wilson
147212627,19134610,11,37402350.0,160217.0,18,78,,,,Rodrigo Muniz 
147213350,19134610,11,6610.0,1494446.0,18,86,,,,Ryan Sessegnon
147213349,19134610,11,62337.0,1881.0,18,86,,,,Timothy Castagne
147213248,19134610,6,37607151.0,6838.0,18,85,,,,Lucas Bergvall
147210609,19134610,11,130248.0,,19,57,,,Foul,Saša Lukić 
147146676,19134611,19,,,19,42,,,Unsportsmanlike conduct,
147151356,19134611,1,733.0,,19,45,3.0,,Roughing,Lukasz Fabianski 
147150238,19134611,19,5329.0,26823.0,18,74,,,,Gabriel Jesus  
147150266,19134611,19,802.0,16827155.0,18,74,,,,Raheem Sterling 
147146475,19134611,1,129794.0,,14,40,,2-4,Free Kick,Emerson
147149456,19134611,1,80304.0,129794.0,18,65,,,,Vladimír Coufal
147142878,19134611,19,97811.0,16827155.0,14,10,,0-1,Header,Gabriel Magalhães 
147150523,19134611,1,378629.0,186968.0,18,78,,,,Andrew Irving
147145184,19134611,19,61780.0,16827155.0,14,27,,0-2,Right foot shot,Leandro Trossard
147145874,19134611,19,26823.0,,14,34,,0-3,Penalty,Martin Ødegaard  
147148572,19134611,19,26603.0,23278684.0,18,56,,,,Oleksandr Zinchenko 
147146049,19134611,19,32612.0,61780.0,14,36,,0-4,Left foot shot,Kai Havertz 
147147848,19134611,1,254052.0,9939203.0,18,46,,,,Edson Álvarez
147150928,19134611,19,37568808.0,61780.0,18,85,,,,Ethan Nwaneri
147147052,19134611,19,16827155.0,,14,45,5.0,2-5,Penalty,Bukayo Saka
147149471,19134611,1,1450.0,1922.0,18,65,,,,Danny Ings
147146240,19134611,1,5252.0,186968.0,14,38,,1-4,Right foot shot,Aaron Wan-Bissaka
147147849,19134611,19,8403613.0,97811.0,18,46,,,,Jakub Kiwior
147150541,19134611,1,254081.0,220052.0,18,78,,,,Guido Rodríguez
147146697,19134611,1,,,19,42,,,Unsportsmanlike conduct,
147146904,19134611,1,9939203.0,,19,45,1.0,,Tripping,Crysencio Summerville
149815540,19134611,1,80655.0,,19,90,4.0,,Roughing,Tomáš Souček
147118163,19134612,52,26803.0,,14,18,,1-3,Penalty,Justin Kluivert 
147117038,19134612,52,37381778.0,537493.0,14,8,,1-2,Left foot shot,Milos Kerkez
147116696,19134612,29,458682.0,99076.0,14,5,,1-1,Header,Jørgen Strand Larsen
147116358,19134612,52,26803.0,,14,3,,0-1,Penalty,Justin Kluivert 
147129198,19134612,52,6087.0,26803.0,18,77,,,,Philip Billing
147125076,19134612,29,1183.0,37354841.0,18,46,,,,Craig Dawson
147129910,19134612,29,,,18,82,,,,
147118103,19134612,52,11298616.0,,10,16,,,,Evanilson
147128642,19134612,52,26803.0,,14,74,,2-4,Penalty,Justin Kluivert 
147127997,19134612,29,458682.0,97692.0,14,69,,2-3,Right foot shot,Jørgen Strand Larsen
147127171,19134612,29,37410636.0,99076.0,18,64,,,,Carlos Forbs
147127173,19134612,52,37543248.0,,18,64,,,,Dango Ouattara
147127172,19134612,29,97692.0,,18,64,,,,Gonçalo Guedes
147129927,19134612,52,,,18,82,,,,
147129199,19134612,52,26354.0,11298616.0,18,77,,,,Enes Ünal
147116357,19134612,29,160110.0,,19,2,,,Argument,Nélson Semedo 
147122016,19134612,52,24065255.0,,19,45,,,Tripping,Ilya Zabarnyi
147125904,19134612,29,1183.0,,19,53,,,Tripping,Craig Dawson
147128569,19134612,29,159483.0,,19,73,,,Tripping,José Sá
147128932,19134612,29,96017.0,,19,76,,,Roughing,Mario Lemina
147138996,19134612,29,458682.0,,19,90,4.0,,Foul,Jørgen Strand Larsen
148794077,19134613,15,33716.0,11705406.0,18,85,,,,Leon Bailey 
148794052,19134613,19,802.0,10959356.0,18,82,,,,Raheem Sterling 
148794127,19134613,19,32612.0,,10,88,,,Handball,Kai Havertz 
148792971,19134613,19,10959356.0,61780.0,14,35,,1-0,Right foot shot,Gabriel Martinelli 
148793892,19134613,15,12145.0,6524.0,14,68,,2-2,Right foot shot,Ollie Watkins
148793711,19134613,19,32612.0,61780.0,14,55,,2-0,Left foot shot,Kai Havertz 
148793577,19134613,15,95368.0,23311159.0,18,46,,,,Lucas Digne
148793785,19134613,15,62342.0,95368.0,14,60,,2-1,Header,Youri Tielemans 
148793022,19134613,15,37539349.0,22878573.0,18,37,,,,Lamare Bogarde
148794008,19134613,15,30071882.0,12145.0,18,80,,,,Jhon Durán 
149922970,19134613,19,,,19,30,,,Argument,Mikel Arteta
149922971,19134613,15,,,19,63,,,Argument,Unai Emery
148793991,19134613,15,97626.0,,19,78,,,Roughing,Boubacar Kamara
148794237,19134613,19,802.0,,19,90,4.0,,Tripping,Raheem Sterling 
148793888,19134613,19,61780.0,,19,67,,,Tripping,Leandro Trossard
148794258,19134613,15,4592198.0,,19,90,5.0,,Unsportsmanlike conduct,Morgan Rogers
148859864,19134613,19,307.0,,19,63,,,,Mikel Arteta
148792816,19134613,15,23311159.0,,19,20,,,Holding,Ian Maatsen
148788989,19134614,236,27067062.0,36633.0,18,66,,,,Kevin Schade
148790108,19134614,8,129836.0,30062.0,18,87,,,,Federico Chiesa
148790358,19134614,8,6013424.0,23269836.0,14,90,3.0,0-2,Right foot shot,Darwin Núñez
148788987,19134614,8,6013424.0,241036.0,18,65,,,,Darwin Núñez
148788988,19134614,8,1078.0,84627.0,18,65,,,,Andrew Robertson 
148789681,19134614,8,23269836.0,785998.0,18,80,,,,Harvey Elliott
148789700,19134614,8,4545513.0,216612.0,18,80,,,,Curtis Jones
148790234,19134614,8,6013424.0,1917.0,14,90,1.0,0-1,Right foot shot,Darwin Núñez
148789745,19134614,236,84426.0,8449373.0,18,81,,,,Mathias Jensen
148786038,19134614,8,84627.0,,19,8,,,Holding,Konstantinos Tsimikas
148787674,19134614,8,785998.0,,19,43,,,Roughing,Dominik Szoboszlai
148789148,19134614,236,456067.0,,19,69,,,Tripping,Mads Roerslev
148789105,19134614,236,31609.0,,19,68,,,Roughing,Christian Nørgaard
148790359,19134614,8,6013424.0,,19,90,1.0,,Unsportsmanlike conduct,Darwin Núñez
148820796,19134615,18,5241.0,,10,26,,,,Tosin Adarabioyo
148821142,19134615,29,37354841.0,37526007.0,18,74,,,,Rodrigo Gomes 
148821105,19134615,18,25217662.0,537117.0,14,65,,3-1,Header,Noni Madueke 
148821153,19134615,18,37317367.0,540613.0,18,77,,,,Malo Gusto
148821178,19134615,18,163152.0,28912747.0,18,84,,,,João Félix
148821139,19134615,29,99076.0,186025.0,18,74,,,,Jean-Ricner Bellegarde
148821143,19134615,29,97692.0,13590962.0,18,74,,,,Gonçalo Guedes
148821098,19134615,18,538034.0,496775.0,18,62,,,,Jadon Sancho
148821151,19134615,18,100385.0,581220.0,18,77,,,,Axel Disasi 
148821180,19134615,18,37592037.0,25217662.0,18,84,,,,Tyrique George
148820941,19134615,29,3884.0,,14,45,5.0,1-1,Right foot shot,Matt Doherty 
148820786,19134615,18,5241.0,,14,24,,1-0,Right foot shot,Tosin Adarabioyo
148821085,19134615,18,448448.0,540613.0,14,60,,2-1,Right foot shot,Marc Cucurella 
148820877,19134615,29,37526007.0,,19,41,,,Roughing,André
148820953,19134615,18,5241.0,,19,45,7.0,,Foul,Tosin Adarabioyo
148821125,19134615,18,37261500.0,,19,70,,,Holding,Moisés Caicedo 
148821190,19134615,18,37592037.0,,19,88,,,Unsportsmanlike conduct,Tyrique George
148821195,19134615,29,160110.0,,19,90,,,Tripping,Nélson Semedo 
148821209,19134615,18,581000.0,,19,90,4.0,,Roughing,Robert Sánchez
148807565,19134616,6,14338024.0,,14,77,,3-1,Left foot shot,Dejan Kulusevski  
148807435,19134616,6,37651099.0,37342694.0,18,73,,,,Mikey Moore
148805207,19134616,13,23661272.0,1030.0,14,30,,2-0,Left foot shot,Iliman Ndiaye
148804709,19134616,13,5141.0,1030.0,14,13,,1-0,Right foot shot,Dominic Calvert-Lewin
148805906,19134616,13,37581741.0,,15,45,7.0,3-0,Own Goal,Archie Gray
148806390,19134616,6,219633.0,23715982.0,18,46,,,,Richarlison
148807736,19134616,13,37260638.0,23661272.0,18,81,,,,Nathan Patterson 
148808035,19134616,6,219633.0,37651099.0,14,90,2.0,3-2,Left foot shot,Richarlison
148807286,19134616,13,165.0,22146099.0,18,70,,,,Ashley Young
148807944,19134616,13,881.0,37528754.0,18,88,,,,Michael Keane
148805516,19134616,6,37607151.0,,19,40,,,Roughing,Lucas Bergvall
148807202,19134616,13,2144.0,,19,67,,,Unsportsmanlike conduct,Abdoulaye Doucouré
148805588,19134616,13,5141.0,,19,42,,,Elbowing,Dominic Calvert-Lewin
148810816,19134617,116,4391.0,7958.0,18,64,,,,Axel Tuanzebe
148810826,19134617,116,2475.0,194768.0,18,64,,,,Massimo Luongo
148810952,19134617,116,7577.0,28912976.0,18,73,,,,George Hirst
148809720,19134617,9,336133.0,,14,27,,0-1,Left foot shot,Phil Foden
148809772,19134617,9,73147.0,336133.0,14,30,,0-2,Right foot shot,Mateo Kovacic 
148809978,19134617,9,336133.0,1371.0,14,42,,0-3,Left foot shot,Phil Foden
148810537,19134617,9,23697990.0,1371.0,14,49,,0-4,Right foot shot,Jérémy Doku
148810679,19134617,9,154421.0,23697990.0,14,57,,0-5,Left foot shot,Erling Haaland
148810892,19134617,9,28575676.0,73147.0,14,69,,0-6,Header,James McAtee
148810941,19134617,9,37562487.0,198062.0,18,72,,,,Nico O'Reilly
148810815,19134617,9,37365883.0,154421.0,18,63,,,,Divin Mubama
148810940,19134617,9,37459073.0,73147.0,18,72,,,,Rico Lewis
148810953,19134617,116,13042.0,37536911.0,18,73,,,,Jack Taylor
148810821,19134617,116,33186827.0,10310765.0,18,64,,,,Jaden Philogene
148810797,19134617,9,1116.0,336133.0,18,63,,,,Jack Grealish
148810811,19134617,9,28575676.0,1371.0,18,63,,,,James McAtee
148811018,19134617,9,21781428.0,,19,79,,,Holding,Matheus Nunes
148788267,19134618,11,1494446.0,130248.0,14,48,,0-1,Header,Emile Smith Rowe
148788193,19134618,11,4241.0,1881.0,18,46,,,,Adama Traoré
148788974,19134618,42,28575743.0,37559109.0,18,64,,,,Kasey McAteer
148788975,19134618,42,540579.0,1711.0,18,64,,,,Oliver Skipp
148789298,19134618,11,37402350.0,160217.0,18,71,,,,Rodrigo Muniz 
148789124,19134618,11,4241.0,5403.0,14,68,,0-2,Right foot shot,Adama Traoré
148790312,19134618,11,96799.0,130248.0,18,90,1.0,,,Issa Diop
148790313,19134618,11,37656924.0,5403.0,18,90,1.0,,,Josh King
148789273,19134618,42,37568149.0,1038.0,18,71,,,,Facundo Buonanotte
148789297,19134618,42,55485.0,10634.0,18,71,,,,Patson Daka
148789751,19134618,11,2285.0,1494446.0,18,80,,,,Tom Cairney 
148790216,19134618,42,28575743.0,,19,88,,,Holding,Kasey McAteer
148790465,19134618,42,26955.0,,19,90,4.0,,Tripping,Wout Faes
148787723,19134618,42,31129.0,,19,44,,,Tripping,Jannik Vestergaard
148788496,19134618,11,130248.0,,19,54,,,Tripping,Saša Lukić 
148807995,19134619,14,2884.0,,19,90,5.0,,Unsportsmanlike conduct,Harry Maguire
148806553,19134619,78,28931574.0,,10,53,,,Foul,João Pedro
148806924,19134619,14,30851415.0,893705.0,18,64,,,,Toby Collyer
148804503,19134619,78,37655226.0,21437534.0,14,5,,0-1,Right foot shot,Yankuba Minteh
148807613,19134619,14,37325012.0,9605680.0,18,84,,,,Rasmus Højlund
148807077,19134619,78,2423.0,37655226.0,18,69,,,,Solly March 
148807612,19134619,14,12393293.0,28716.0,18,84,,,,Antony
148806925,19134619,14,37316549.0,37540234.0,18,64,,,,Alejandro Garnacho
148807088,19134619,78,21782390.0,627.0,18,69,,,,Georginio Rutter
148807961,19134619,78,29419594.0,28931574.0,18,90,5.0,,,Julio Enciso
148806461,19134619,78,21437534.0,37655226.0,14,60,,1-2,Right foot shot,Kaoru Mitoma 
148807257,19134619,78,21782390.0,,14,76,,1-3,Left foot shot,Georginio Rutter
148805072,19134619,14,129602.0,,16,23,,1-1,Right foot shot,Bruno Fernandes  
148807640,19134619,78,9308200.0,187969.0,18,84,,,,Tariq Lamptey 
148807978,19134619,78,37563876.0,37588823.0,18,90,5.0,,,Diego Gómez
148805684,19134619,78,37655226.0,,19,43,,,Roughing,Yankuba Minteh
148805038,19134619,78,37588823.0,,19,21,,,Tripping,Carlos Baleba
148808062,19134619,14,,,19,90,8.0,,Unsportsmanlike conduct,
148808076,19134619,14,37600357.0,,19,90,8.0,,Unsportsmanlike conduct,Leny Yoro
148806853,19134619,14,893705.0,,19,61,,,Tripping,Manuel Ugarte
148784972,19134620,52,37616114.0,26803.0,18,90,7.0,,,Remy Rees-Dottin
148783189,19134620,52,,,19,45,5.0,,Tripping,
148783226,19134620,52,26803.0,,19,45,6.0,,Unsportsmanlike conduct,Justin Kluivert 
148784000,19134620,52,37543248.0,,10,61,,,,Dango Ouattara
148784900,19134620,52,37381778.0,26803.0,14,90,6.0,1-4,Left foot shot,Milos Kerkez
148784973,19134620,52,37549912.0,37543248.0,18,90,7.0,,,Ben Winterburn
148782698,19134620,20,459145.0,37459072.0,14,25,,1-1,Header,Bruno Guimarães
148784795,19134620,52,26803.0,262324.0,14,90,2.0,1-3,Right foot shot,Justin Kluivert 
148783618,19134620,20,32372.0,5270468.0,18,46,,,,Fabian Schär
148784102,19134620,20,1016.0,37459072.0,18,66,,,,Kieran Trippier
148784103,19134620,20,1494447.0,3071.0,18,66,,,,Joe Willock
148781816,19134620,52,26803.0,10990678.0,14,6,,0-1,Left foot shot,Justin Kluivert 
148783020,19134620,52,26803.0,37543248.0,14,44,,1-2,Right foot shot,Justin Kluivert 
148784498,19134620,52,37391641.0,9808.0,18,82,,,,Daniel Jebbison
148784806,19134620,20,37559767.0,459145.0,18,90,1.0,,,William Osula 
148784183,19134620,52,172752.0,,19,70,,,Roughing,Ryan Christie
148785002,19134620,52,37381778.0,,19,90,7.0,,Unsportsmanlike conduct,Milos Kerkez
148783179,19134620,20,,,19,45,5.0,,Unsportsmanlike conduct,
148784340,19134620,52,37543248.0,,19,77,,,Tripping,Dango Ouattara
148784866,19134620,52,37391641.0,,19,90,3.0,,Unsportsmanlike conduct,Daniel Jebbison
148807495,19134621,63,37402303.0,7926.0,18,83,,,,Ramón Sosa
148806663,19134621,65,7640.0,5666480.0,18,58,,,,Ryan Manning
148805465,19134621,63,1498548.0,2875858.0,18,38,,,,Jota Silva
148806908,19134621,63,178032.0,,10,64,,,Offside,Nikola Milenković
148805555,19134621,63,914.0,1956.0,14,41,,3-0,Header,Chris Wood 
148806674,19134621,65,37438667.0,28912777.0,18,58,,,,Kamaldeen Sulemana
148806226,19134621,65,37423141.0,518749.0,18,46,,,,Lesley Ugochukwu
148805189,19134621,63,2875858.0,914.0,14,28,,2-0,Right foot shot,Callum Hudson-Odoi 
148804686,19134621,63,332047.0,7926.0,14,11,,1-0,Right foot shot,Elliot Anderson
148806673,19134621,65,84143.0,2951.0,18,58,,,,Paul Onuachu
148806727,19134621,65,155138.0,37423141.0,14,60,,3-1,Left foot shot,Jan Bednarek
148807196,19134621,63,36073933.0,28912805.0,18,74,,,,Morato
148807687,19134621,65,581052.0,6513.0,18,86,,,,Will Smallbone 
148807814,19134621,65,84143.0,37593153.0,14,90,1.0,3-2,Header,Paul Onuachu
148807494,19134621,63,26506.0,914.0,18,83,,,,Taiwo Awoniyi 
148807567,19134621,63,10831.0,335653.0,18,83,,,,Ryan Yates 
148808081,19134621,65,37423141.0,,19,90,11.0,,Tripping,Lesley Ugochukwu
148806641,19134621,65,4659.0,,19,57,,,Foul,Kyle Walker-Peters
148807960,19134621,65,9826.0,,19,90,5.0,,Roughing,Joe Aribo
148805314,19134621,65,518749.0,,19,33,,,Roughing,Flynn Downes
148790207,19134622,51,1202.0,2332.0,18,90,,,,Nathaniel Clyne
148789642,19134622,1,109417.0,,21,80,,,Roughing,Konstantinos Mavropanos
148788532,19134622,1,1450.0,220052.0,18,56,,,,Danny Ings
148788533,19134622,1,37544306.0,129794.0,18,56,,,,Lewis Orford
148788534,19134622,1,37581714.0,1261.0,18,56,,,,Oliver Scarles
148789780,19134622,1,37679255.0,254052.0,18,83,,,,Luís Guilherme
148790208,19134622,51,927.0,96950.0,18,90,,,,Jeffrey Schlupp
148788201,19134622,51,96950.0,7643.0,14,48,,0-1,Right foot shot,Jean-Philippe Mateta
148790082,19134622,51,96950.0,,16,89,,0-2,Penalty,Jean-Philippe Mateta
148788155,19134622,1,186968.0,254081.0,18,46,,,,Carlos Soler
148789107,19134622,51,37541456.0,96722.0,18,68,,,,Justin Devenny
148789539,19134622,51,539961.0,7643.0,18,78,,,,Eddie Nketiah 
148788166,19134622,1,109417.0,,19,46,,,Holding,Konstantinos Mavropanos
148787174,19134622,1,254052.0,,19,34,,,Tripping,Edson Álvarez
119993575,19134623,18,96884.0,538034.0,14,86,,0-1,Right foot shot,Christopher Nkunku
119993325,19134623,52,26354.0,537493.0,18,83,,,,Enes Ünal
119989408,19134623,18,538034.0,496775.0,18,46,,,,Jadon Sancho
119991145,19134623,18,163152.0,25217662.0,18,62,,,,João Félix
119991816,19134623,52,37550443.0,172752.0,18,68,,,,Alex Scott
119991146,19134623,18,5241.0,100385.0,18,61,,,,Tosin Adarabioyo
119992594,19134623,52,23260605.0,1095.0,18,75,,,,Julián Araujo
119992593,19134623,52,6087.0,26803.0,18,75,,,,Philip Billing
119992997,19134623,18,96884.0,37540621.0,18,79,,,,Christopher Nkunku
119986322,19134623,52,11298616.0,,17,38,,,,Evanilson
119991897,19134623,52,239578.0,11298616.0,18,68,,,,Luis Sinisterra
119990939,19134623,52,26803.0,,19,59,,,,Justin Kluivert 
119993781,19134623,18,37593154.0,,19,87,,,,Renato Veiga
119984600,19134623,52,172752.0,,19,18,,,Foul,Ryan Christie
119986307,19134623,18,581000.0,,19,37,,,,Robert Sánchez
119994199,19134623,18,163152.0,,19,90,1.0,,Foul,João Félix
119990736,19134623,18,538034.0,,19,57,,,,Jadon Sancho
119986203,19134623,18,448448.0,,19,36,,,,Marc Cucurella 
119990622,19134623,18,37259180.0,,19,57,,,,Levi Colwill 
119985996,19134623,52,1834.0,,19,35,,,,Lewis Cook
119986308,19134623,52,1095.0,,19,38,,,,Adam Smith  
119985579,19134623,18,11311795.0,,19,31,,,Foul,Wesley Fofana 
119990438,19134623,18,37540621.0,,19,52,,,,Nicolas Jackson
149922340,19134623,18,,,19,66,,,Argument,Enzo Maresca
119993028,19134623,52,333989.0,,19,80,,,,Marcos Senesi
119994577,19134623,52,10990678.0,,19,90,6.0,,,Antoine Semenyo
119979959,19134624,13,37528754.0,,19,85,,,,Jake O'Brien
149923454,19134624,15,,,19,85,,,Argument,Unai Emery
119962529,19134624,13,4598726.0,,14,16,,0-1,Left foot shot,Dwight McNeil
119965701,19134624,13,5141.0,4598726.0,14,27,,0-2,Header,Dominic Calvert-Lewin
119977910,19134624,15,30071882.0,11705406.0,18,69,,,,Jhon Durán 
119979304,19134624,13,21773178.0,37259239.0,18,81,,,,Beto
119979305,19134624,13,22146099.0,23661272.0,18,81,,,,Jesper Lindstrøm
119970240,19134624,15,12145.0,95368.0,14,36,,1-2,Header,Ollie Watkins
119977444,19134624,13,37528754.0,262274.0,18,64,,,,Jake O'Brien
119977443,19134624,13,523939.0,1030.0,18,64,,,,Orel Mangala 
119974687,19134624,15,968.0,22878573.0,18,46,,,,Ross Barkley 
119979564,19134624,15,186660.0,12145.0,18,84,,,,Emiliano Buendía
119980158,19134624,15,33186827.0,172611.0,18,90,,,,Jaden Philogene
119976277,19134624,15,12145.0,,14,58,,2-2,Right foot shot,Ollie Watkins
119964870,19134624,13,4536524.0,537271.0,18,26,,,,James Garner
119977911,19134624,15,23311159.0,95368.0,18,69,,,,Ian Maatsen
119978678,19134624,15,30071882.0,968.0,14,76,,3-2,Left foot shot,Jhon Durán 
119962491,19134624,13,23661272.0,,19,15,,,Time wasting,Iliman Ndiaye
119975016,19134624,15,1343.0,,19,47,,,,Emiliano Martínez
119963069,19134624,13,37259239.0,,19,19,,,,Tim Iroegbunam
149481107,19134624,13,,,19,88,,,,
119979154,19134624,13,165.0,,19,80,,,,Ashley Young
119955294,19134625,78,,,18,85,,,,
119951600,19134625,78,25738.0,37561625.0,18,68,,,,Ferdi Kadıoğlu
119951904,19134625,78,37555816.0,37655226.0,18,68,,,,Simon Adingra
119955292,19134625,116,12216.0,37536911.0,18,85,,,,Conor Chaplin
119950296,19134625,116,7577.0,28912976.0,18,59,,,,George Hirst
119955293,19134625,116,,,18,85,,,,
119950294,19134625,116,10310765.0,8740.0,18,59,,,,Jack Clarke
119950295,19134625,116,122090.0,6067.0,18,59,,,,Chiedozie Ogbene
119951599,19134625,78,29419594.0,21782390.0,18,67,,,,Julio Enciso
119955097,19134625,78,24655.0,,19,85,,,,Joël Veltman
119948966,19134625,116,3354.0,,19,51,,,,Kalvin Phillips 
119950383,19134625,78,37561625.0,,19,60,,,,Jack Hinshelwood 
119949989,19134625,116,37536911.0,,19,57,,,,Omari Hutchinson 
119957369,19134625,78,37257596.0,,19,90,4.0,,,Bart Verbruggen
